URL,Product Name,Reference Number,Energy Label,Rating,Rating Count,Price,Taille,Design,Résolution,Le saviez vous ?,Définition,Type de dalle,OLED,Idéal pour,Format,Webcam intégrée,Angle de courbure,Courbure,Modèle,Temps de réponse,Le saviez vous ?,Fréquence de balayage,L'intêret de la fréquence de balayage,Luminosité,Information sur la luminosité,Contraste,Angle de vue (en degré),Technologie,Le + de la technologie,HDR,HDMI 2.1,DisplayPort,USB-C,Sortie casque,MICRO HDMI 2.1,Anti reflets,Filtre lumière bleue,Haut-parleurs intégrés,Découvrez nos enceintes,Ecran inclinable,Ecran pivotable en mode portrait,Pied(s) ajustable(s),Norme VESA,Le saviez-vous ?,Pied ajustable,Le saviez vous,Energie label,Consommation en fonctionnement,Consommation en fonctionnement HDR x 1000 h,Dimensions sans pied L x h x p,Dimensions avec pied L x h x p,Poids avec pied,Poids sans pied,Fabriqué en,Garantie,Disponibilité des pièces détachées (données fournisseur),Référence constructeur,Marque
"https://www.boulanger.com/ref/9000179258","Ecran PC Gamer Aoc AG251FG","9000179258
           - 1111467","G","Unknown","0","539,99","25" (62 cm)","écran plat","1920 x 1080 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","QHD","TN","Unknown","Unknown","Unknown","Non","Unknown","Unknown","Unknown","1 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","240 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","400 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1000","160 °","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Non","Unknown","Non","non","2 Watts","Unknown","Non","Non","oui permet de régler la hauteur de l'écran","100 x 100 mm","La norme d'interface VESA est la distance entre les 4 trous de fixation à l'arrière du moniteur (distance horizontale x distance verticale). Cette norme est utilisée pour la fixation de téléviseurs et d'autres écrans sur un support mural ou un pied.","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","G","Unknown","Unknown","Unknown","NC x 54.52 x 21.82 cm","6,50 Kg","Unknown","Unknown","2 ans","Pas de pièce disponible","AG251FG","AOC"
"https://www.boulanger.com/ref/9000654578","Ecran PC Gamer Msi Pro MP243XW écran plat Full HD Blanc","9000654578","E","Unknown","0","137,98","23,8" (60,4 cm)","écran plat","1920 x 1080 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","Full HD","IPS","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","1 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","100 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","300 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1000","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Oui","non","non communiqué","Unknown","Oui","Non","oui permet de régler la hauteur de l'écran","Unknown","Unknown","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","E","40 kWh","Unknown","Unknown","NC x 42 x 18 cm","4,00 Kg","Unknown","Chine","Unknown","Non communiquée","Pro MP243XW écran plat Full HD Blanc","MSI"
"https://www.boulanger.com/ref/1186396?offer=3c796fed-eebe-4fa2-ac49-5d10f7f2e7a9","Ecran PC Gamer Lg ULTRAGEAR 32GQ850-B Plat 32'' Nano IPS Reconditionné","1186396","G","5/5","2","640,59","32" (80 cm)","écran plat","2560 x 1440 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","QHD","Nano IPS","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","1 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","240 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","450 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1000","178 °","AMD FreeSync","permet à l'écran et à la carte graphique de l'ordinateur de se synchroniser","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","2","1","0","Oui","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","pas de haut-parleur intégré","cliquez ici","Oui","Non","oui permet de régler la hauteur de l'écran","100 x 100 mm","La norme d'interface VESA est la distance entre les 4 trous de fixation à l'arrière du moniteur (distance horizontale x distance verticale). Cette norme est utilisée pour la fixation de téléviseurs et d'autres écrans sur un support mural ou un pied.","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","G","33 kWh","Unknown","71.4 x 42.8 x 5.4 cm","NC x 61.4 x 27.8 cm","8,20 Kg","Unknown","Chine","Unknown","Unknown","ULTRAGEAR 32GQ850-B Plat 32'' Nano IPS","LG"
"https://www.boulanger.com/ref/9000817481","Philips Monitor 40B1U5600 5000 Series LEDMonito","9000817481","B","Unknown","0","489,40","40" (102 cm)","écran plat","480 x 272 pixels","Les pixels conditionnent la qualité d'image. Plus il y a de pixels, plus l'image est riche en détails et réalisme","4K, offre une image 4X plus riche qu'un full HD","TFT","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","non communiqué","Les pixels conditionnent la qualité d'image. Plus il y a de pixels, plus l'image est riche en détails et réalisme","60 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","10 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","800","10 °","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Non","non","non communiqué","Unknown","Oui","Non","non","Unknown","Unknown","Unknown","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","B","10 kWh","Unknown","10 x 10 x 10 cm","NC x 10 x 10 cm","10,00 Kg","10,00 Kg","Chine","Unknown","Non communiquée","Monitor 40B1U5600 5000 Series LEDMonito","PHILIPS"
"https://www.boulanger.com/ref/9000817564","Philips Evnia 5000 27M2C5200W 00 écran plat de","9000817564","B","Unknown","0","195,88","27" (67 cm)","écran plat","480 x 272 pixels","Les pixels conditionnent la qualité d'image. Plus il y a de pixels, plus l'image est riche en détails et réalisme","4K, offre une image 4X plus riche qu'un full HD","TFT","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","non communiqué","Les pixels conditionnent la qualité d'image. Plus il y a de pixels, plus l'image est riche en détails et réalisme","60 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","10 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","800","10 °","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Non","non","non communiqué","Unknown","Oui","Non","non","Unknown","Unknown","Unknown","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","B","10 kWh","Unknown","10 x 10 x 10 cm","NC x 10 x 10 cm","10,00 Kg","10,00 Kg","Chine","Unknown","Non communiquée","Evnia 5000 27M2C5200W 00 écran plat de","PHILIPS"
"https://www.boulanger.com/ref/9000667905","Ecran PC 4K Japannext Écran PC Bureautique | 28" | 4K UHD | 60","9000667905","F","Unknown","0","259,99","28" (71,1 cm)","écran plat","3840 x 2160 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","4K, offre une image 4X plus riche qu'un full HD","IPS","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","5 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","60 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","300 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1000","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Non","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","2 x 2 Watts","Unknown","Oui","Non","non","Unknown","Unknown","Unknown","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","F","25 kWh","Unknown","63.9 x 37 x 4.7 cm","NC x 45.9 x 17 cm","5,60 Kg","Unknown","Chine","Unknown","Non communiquée","Écran PC Bureautique | 28" | 4K UHD | 60","JAPANNEXT"
"https://www.boulanger.com/ref/9000817548","Aoc B3 U27B3M écran plat de PC 68,6 cm (27"","9000817548","B","Unknown","0","191,20","27" (67 cm)","écran plat","480 x 272 pixels","Les pixels conditionnent la qualité d'image. Plus il y a de pixels, plus l'image est riche en détails et réalisme","4K, offre une image 4X plus riche qu'un full HD","TFT","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","non communiqué","Les pixels conditionnent la qualité d'image. Plus il y a de pixels, plus l'image est riche en détails et réalisme","60 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","10 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","800","10 °","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Non","non","non communiqué","Unknown","Oui","Non","non","Unknown","Unknown","Unknown","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","B","10 kWh","Unknown","10 x 10 x 10 cm","NC x 10 x 10 cm","10,00 Kg","10,00 Kg","Chine","Unknown","Non communiquée","B3 U27B3M écran plat de PC 68,6 cm (27"","AOC"
"https://www.boulanger.com/ref/9000529856","Ecran PC Benq GW2480T","9000529856","E","Unknown","0","187,99","24" (61 cm)","Unknown","1920 x 1080 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","Full HD","IPS","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","5 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","60 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","250 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1000","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","non communiqué","Unknown","Non","Non","non","Unknown","Unknown","Unknown","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","E","15 kWh","Unknown","54 x 42 x 15 cm","NC x 52.8 x 23 cm","5,40 Kg","Unknown","Chine","Unknown","Non communiquée","GW2480T","BENQ"
"https://www.boulanger.com/ref/9000654572","Ecran PC Gamer Msi PRO MP243X","9000654572","E","Unknown","0","135,20","23,8" (60,4 cm)","écran plat","1920 x 1080 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","Full HD","IPS","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","1 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","100 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","300 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1000","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Oui","non","non communiqué","Unknown","Oui","Non","oui permet de régler la hauteur de l'écran","Unknown","Unknown","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","E","50 kWh","Unknown","Unknown","NC x 42 x 18 cm","2,50 Kg","Unknown","Chine","Unknown","Non communiquée","PRO MP243X","MSI"
"https://www.boulanger.com/ref/9000647934","Ecran PC X-nomad X2 Pro","9000647934","B","Unknown","0","299,00","13" (34 cm)","écran plat","1920 x 1080 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","Full HD","IPS","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","3 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","60 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","250 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1000","178 °","Unknown","Unknown","Unknown","Unknown","Unknown","2","Unknown","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","pas de haut-parleur intégré","cliquez ici","Oui","Oui","non","Unknown","Unknown","Unknown","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","B","8 kWh","Unknown","21.7 x 34 x 4 cm","NC x 34 x 4 cm","1,20 Kg","Unknown","Chine","Unknown","Pendant 6 ans, à compter de la date fin de commercialisation","X2 Pro","X-NOMAD"
"https://www.boulanger.com/ref/9000708175","Ecran PC Gamer Titan army P27GR","9000708175","F","Unknown","0","147,99","27" (69 cm)","écran plat","2560 x 1440 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","QHD","Fast IPS","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","1 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","180 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","300 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1000","178 °","Adaptive-Sync","permet à l'écran et à la carte graphique de l'ordinateur de se synchroniser","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","Unknown","2","Unknown","Unknown","Unknown","Non","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","non communiqué","Unknown","Oui","Non","non","Unknown","Unknown","Unknown","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","F","26 kWh","Unknown","Unknown","NC x 45.09 x 21.85 cm","4,85 Kg","3,65 Kg","Chine","Unknown","Non communiquée","P27GR","TITAN ARMY"
"https://www.boulanger.com/ref/9000606645","Ecran PC Gamer Philips 27' LED","9000606645","F","Unknown","0","400,56","27" (69 cm)","Unknown","2560 x 1440 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","QHD","Nano IPS","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","1 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","170 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","350 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1000","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Non","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","non communiqué","Unknown","Oui","Non","non","Unknown","Unknown","Unknown","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","F","26 kWh","Unknown","61.4 x 36.3 x 4.3 cm","NC x 54.9 x 21.2 cm","4,80 Kg","Unknown","Chine","Unknown","Non communiquée","27' LED","PHILIPS"
"https://www.boulanger.com/ref/9000817553","Philips Evnia 24M2N3200A 00 LED display 60,5 cm","9000817553","B","Unknown","0","153,51","11,6" (29,5 cm)","écran plat","480 x 272 pixels","Les pixels conditionnent la qualité d'image. Plus il y a de pixels, plus l'image est riche en détails et réalisme","4K, offre une image 4X plus riche qu'un full HD","TFT","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","non communiqué","Les pixels conditionnent la qualité d'image. Plus il y a de pixels, plus l'image est riche en détails et réalisme","60 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","10 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","800","10 °","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Non","non","non communiqué","Unknown","Oui","Non","non","Unknown","Unknown","Unknown","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","B","10 kWh","Unknown","10 x 10 x 10 cm","NC x 10 x 10 cm","10,00 Kg","10,00 Kg","Chine","Unknown","Non communiquée","Evnia 24M2N3200A 00 LED display 60,5 cm","PHILIPS"
"https://www.boulanger.com/ref/1178028","Ecran PC Gamer Aoc C32G2ZE/BK","1178028","F","5/5","1","213,31","32" (80 cm)","écran incurvé","1920 x 1080 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","Full HD","VA","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","1 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","240 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","300 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","4000","178 °","Unknown","Unknown","Unknown","Unknown","1","Unknown","Oui","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","pas de haut-parleur intégré","cliquez ici","Non","Non","non","100 x 100 mm","La norme d'interface VESA est la distance entre les 4 trous de fixation à l'arrière du moniteur (distance horizontale x distance verticale). Cette norme est utilisée pour la fixation de téléviseurs et d'autres écrans sur un support mural ou un pied.","Unknown","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","F","32 kWh","Unknown","70.99 x 42.55 x 8.49 cm","NC x 52.44 x 24.49 cm","6,83 Kg","Unknown","Chine","2 ans","Pendant 5 ans, à compter de la date de fabrication","C32G2ZE/BK","AOC"
"https://www.boulanger.com/ref/9000606756","Ecran PC Asus VA279HAE","9000606756","E","Unknown","0","202,99","27" (68,5 cm)","Unknown","1920 x 1080 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","Full HD","VA","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","6 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","60 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","300 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","3000","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Non","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","non communiqué","Unknown","Oui","Non","non","Unknown","Unknown","Unknown","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","E","22 kWh","Unknown","62.3 x 37.3 x 5.66 cm","NC x 43 x 19.4 cm","4,60 Kg","Unknown","Chine","Unknown","Non communiquée","VA279HAE","ASUS"
"https://www.boulanger.com/ref/1152286?offer=d5dfb653-934f-43ef-aaf1-cfb9203281bd","Ecran PC Gamer Asus ROG PG329Q Reconditionné","1152286","G","4,6/5","5","455,59","32" (81 cm)","écran plat","2560 x 1440 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","WQHD","IPS","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","1 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","175 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","600 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1000","178 °","Nvidia G-Sync","permet à l'écran et à la carte graphique de l'ordinateur de se synchroniser","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","Unknown","1","Unknown","Oui","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","pas de haut-parleur intégré","cliquez ici","Oui","Non","non","100 x 100 mm","La norme d'interface VESA est la distance entre les 4 trous de fixation à l'arrière du moniteur (distance horizontale x distance verticale). Cette norme est utilisée pour la fixation de téléviseurs et d'autres écrans sur un support mural ou un pied.","Unknown","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","Unknown","42 kWh","Unknown","72.82 x 42.86 x 8.72 cm","NC x 45.19 x 29.26 cm","9,50 Kg","Unknown","Chine","Unknown","Unknown","ROG PG329Q","ASUS"
"https://www.boulanger.com/ref/9000606067","Ecran PC Gamer Asus TUF VG249Q1R","9000606067","G","Unknown","0","129,02","24" (61 cm)","Unknown","1920 x 1080 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","Full HD","IPS","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","1 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","165 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","250 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1000","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Non","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","non communiqué","Unknown","Oui","Non","non","Unknown","Unknown","Unknown","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","G","24 kWh","Unknown","54 x 31.9 x 3.65 cm","NC x 40.6 x 21.3 cm","3,00 Kg","Unknown","Chine","Unknown","Non communiquée","TUF VG249Q1R","ASUS"
"https://www.boulanger.com/ref/1186927","Ecran PC 4K Asus ROG PG48UQ","1186927","F","Unknown","0","1579,73","48" (121cm)","écran plat","3840 x 2160 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","4K, offre une image 4X plus riche qu'un full HD","Unknown","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","0,1 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","138 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","450 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","135000","178 °","Nvidia G-Sync","permet à l'écran et à la carte graphique de l'ordinateur de se synchroniser","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","2","1","Unknown","Unknown","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","2 x 10 Watts","Unknown","Oui","Non","Unknown","300 x 300 mm","La norme d'interface VESA est la distance entre les 4 trous de fixation à l'arrière du moniteur (distance horizontale x distance verticale). Cette norme est utilisée pour la fixation de téléviseurs et d'autres écrans sur un support mural ou un pied.","Unknown","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","F","59 kWh","Unknown","107 x 61.2 x 4 cm","NC x 69 x 26.6 cm","16,20 Kg","15,00 Kg","Chine","2 ans","Pas de pièce disponible","ROG PG48UQ","ASUS"
"https://www.boulanger.com/ref/9000717183","Ecran PC Gamer Ktc H24V13","9000717183","E","Unknown","0","89,99","24" (60 cm)","écran plat","1920 x 1080 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","Full HD","VA","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","16 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","100 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","300 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","4000","89 °","Unknown","Unknown","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","Unknown","Unknown","Unknown","Unknown","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","non communiqué","Unknown","Oui","Non","oui permet de régler la hauteur et l'inclinaison de l'écran","Unknown","Unknown","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","E","17 kWh","Unknown","Unknown","NC x 41.5 x 19.5 cm","2,80 Kg","2,30 Kg","Chine","Unknown","Non communiquée","H24V13","KTC"
